"artist_name","artist_id","album_id","album_type","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","disc_number","duration_ms","explicit","track_href","is_local","track_name","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"Drake","3TVXtAsR1Inumwj472S9r4","2podUJIFG8hLfFz7Kqe8yJ","album","2019-02-14",2019,"day",0.468,0.782,11,-8.303,0,0.898,0.812,1.79e-05,0.107,0.24,159.621,"71tHNdPFrCNiulvoKzeEuk","https://api.spotify.com/v1/audio-analysis/71tHNdPFrCNiulvoKzeEuk",4,1,243720,FALSE,"https://api.spotify.com/v1/tracks/71tHNdPFrCNiulvoKzeEuk",FALSE,"The Calm",NA,15,"track","spotify:track:71tHNdPFrCNiulvoKzeEuk","https://open.spotify.com/track/71tHNdPFrCNiulvoKzeEuk","So Far Gone","B","minor","B minor"
"Drake","3TVXtAsR1Inumwj472S9r4","2podUJIFG8hLfFz7Kqe8yJ","album","2019-02-14",2019,"day",0.393,0.0878,5,-21.628,1,0.053,0.989,0.856,0.316,0.122,185.562,"5hKi8LHc2GF5v9TSsvgZaf","https://api.spotify.com/v1/audio-analysis/5hKi8LHc2GF5v9TSsvgZaf",4,1,174400,FALSE,"https://api.spotify.com/v1/tracks/5hKi8LHc2GF5v9TSsvgZaf",FALSE,"Outro (feat. Chilly Gonzales)",NA,16,"track","spotify:track:5hKi8LHc2GF5v9TSsvgZaf","https://open.spotify.com/track/5hKi8LHc2GF5v9TSsvgZaf","So Far Gone","F","major","F major"
"Drake","3TVXtAsR1Inumwj472S9r4","2podUJIFG8hLfFz7Kqe8yJ","album","2019-02-14",2019,"day",0.413,0.497,6,-9.039,1,0.0736,0.636,0,0.179,0.368,112.306,"18Dv8QiJUFh0erAN0R7jDh","https://api.spotify.com/v1/audio-analysis/18Dv8QiJUFh0erAN0R7jDh",4,1,213493,FALSE,"https://api.spotify.com/v1/tracks/18Dv8QiJUFh0erAN0R7jDh",FALSE,"Brand New",NA,17,"track","spotify:track:18Dv8QiJUFh0erAN0R7jDh","https://open.spotify.com/track/18Dv8QiJUFh0erAN0R7jDh","So Far Gone","F#","major","F# major"
"Drake","3TVXtAsR1Inumwj472S9r4","2podUJIFG8hLfFz7Kqe8yJ","album","2019-02-14",2019,"day",0.393,0.852,6,-2.278,1,0.0726,0.0193,0,0.291,0.15,106.902,"0ISIeXBvGQIcQGYfR56jy8","https://api.spotify.com/v1/audio-analysis/0ISIeXBvGQIcQGYfR56jy8",3,1,332546,FALSE,"https://api.spotify.com/v1/tracks/0ISIeXBvGQIcQGYfR56jy8",FALSE,"Congratulations",NA,18,"track","spotify:track:0ISIeXBvGQIcQGYfR56jy8","https://open.spotify.com/track/0ISIeXBvGQIcQGYfR56jy8","So Far Gone","F#","major","F# major"
"Drake","3TVXtAsR1Inumwj472S9r4","7dqpveMVcWgbzqYrOdkFTD","album","2019-08-02",2019,"day",0.423,0.587,6,-6.635,1,0.529,0.765,0,0.114,0.33,180.331,"1qyFlfPREPbRcS2BNszdYI","https://api.spotify.com/v1/audio-analysis/1qyFlfPREPbRcS2BNszdYI",4,1,253803,TRUE,"https://api.spotify.com/v1/tracks/1qyFlfPREPbRcS2BNszdYI",FALSE,"Dreams Money Can Buy",NA,1,"track","spotify:track:1qyFlfPREPbRcS2BNszdYI","https://open.spotify.com/track/1qyFlfPREPbRcS2BNszdYI","Care Package","F#","major","F# major"
"Drake","3TVXtAsR1Inumwj472S9r4","7dqpveMVcWgbzqYrOdkFTD","album","2019-08-02",2019,"day",0.631,0.788,4,-7.142,0,0.102,0.371,0.000317,0.108,0.544,157.769,"0Tacxc5lDJ8LwiO1pWNSl8","https://api.spotify.com/v1/audio-analysis/0Tacxc5lDJ8LwiO1pWNSl8",4,1,240956,TRUE,"https://api.spotify.com/v1/tracks/0Tacxc5lDJ8LwiO1pWNSl8",FALSE,"The Motion",NA,2,"track","spotify:track:0Tacxc5lDJ8LwiO1pWNSl8","https://open.spotify.com/track/0Tacxc5lDJ8LwiO1pWNSl8","Care Package","E","minor","E minor"
"Drake","3TVXtAsR1Inumwj472S9r4","7dqpveMVcWgbzqYrOdkFTD","album","2019-08-02",2019,"day",0.789,0.404,1,-8.364,1,0.23,0.205,0,0.219,0.472,122.062,"4n4BflhWjCHIxrI4v7Xt9s","https://api.spotify.com/v1/audio-analysis/4n4BflhWjCHIxrI4v7Xt9s",4,1,235566,TRUE,"https://api.spotify.com/v1/tracks/4n4BflhWjCHIxrI4v7Xt9s",FALSE,"How Bout Now",NA,3,"track","spotify:track:4n4BflhWjCHIxrI4v7Xt9s","https://open.spotify.com/track/4n4BflhWjCHIxrI4v7Xt9s","Care Package","C#","major","C# major"
"Drake","3TVXtAsR1Inumwj472S9r4","7dqpveMVcWgbzqYrOdkFTD","album","2019-08-02",2019,"day",0.421,0.539,11,-5.456,0,0.274,0.779,0,0.111,0.523,89.177,"4Wjhj0WjkyECccfHVIgaTq","https://api.spotify.com/v1/audio-analysis/4Wjhj0WjkyECccfHVIgaTq",3,1,281518,TRUE,"https://api.spotify.com/v1/tracks/4Wjhj0WjkyECccfHVIgaTq",FALSE,"Trust Issues",NA,4,"track","spotify:track:4Wjhj0WjkyECccfHVIgaTq","https://open.spotify.com/track/4Wjhj0WjkyECccfHVIgaTq","Care Package","B","minor","B minor"
"Drake","3TVXtAsR1Inumwj472S9r4","7dqpveMVcWgbzqYrOdkFTD","album","2019-08-02",2019,"day",0.733,0.361,1,-11.129,1,0.135,0.348,0.000285,0.0942,0.0361,94.902,"4czcw3NVLY0of5hTD7OufN","https://api.spotify.com/v1/audio-analysis/4czcw3NVLY0of5hTD7OufN",4,1,353697,TRUE,"https://api.spotify.com/v1/tracks/4czcw3NVLY0of5hTD7OufN",FALSE,"Days in The East",NA,5,"track","spotify:track:4czcw3NVLY0of5hTD7OufN","https://open.spotify.com/track/4czcw3NVLY0of5hTD7OufN","Care Package","C#","major","C# major"
"Drake","3TVXtAsR1Inumwj472S9r4","7dqpveMVcWgbzqYrOdkFTD","album","2019-08-02",2019,"day",0.673,0.81,8,-3.793,1,0.36,0.0322,0,0.133,0.564,166.084,"3W3FVHEDetkiRkkGKDmdir","https://api.spotify.com/v1/audio-analysis/3W3FVHEDetkiRkkGKDmdir",4,1,266325,TRUE,"https://api.spotify.com/v1/tracks/3W3FVHEDetkiRkkGKDmdir",FALSE,"Draft Day",NA,6,"track","spotify:track:3W3FVHEDetkiRkkGKDmdir","https://open.spotify.com/track/3W3FVHEDetkiRkkGKDmdir","Care Package","G#","major","G# major"
"Drake","3TVXtAsR1Inumwj472S9r4","7dqpveMVcWgbzqYrOdkFTD","album","2019-08-02",2019,"day",0.743,0.66,4,-4.802,0,0.418,0.115,0,0.101,0.549,192.031,"6C9SwoZ5OrxcvkntgA5t8s","https://api.spotify.com/v1/audio-analysis/6C9SwoZ5OrxcvkntgA5t8s",4,1,240217,TRUE,"https://api.spotify.com/v1/tracks/6C9SwoZ5OrxcvkntgA5t8s",FALSE,"4pm in Calabasas",NA,7,"track","spotify:track:6C9SwoZ5OrxcvkntgA5t8s","https://open.spotify.com/track/6C9SwoZ5OrxcvkntgA5t8s","Care Package","E","minor","E minor"
"Drake","3TVXtAsR1Inumwj472S9r4","7dqpveMVcWgbzqYrOdkFTD","album","2019-08-02",2019,"day",0.555,0.88,11,-4.325,0,0.265,0.0678,0,0.0723,0.391,87.195,"0FnxK9FEAQyPJ284QcieNb","https://api.spotify.com/v1/audio-analysis/0FnxK9FEAQyPJ284QcieNb",4,1,205264,TRUE,"https://api.spotify.com/v1/tracks/0FnxK9FEAQyPJ284QcieNb",FALSE,"5 Am in Toronto",NA,8,"track","spotify:track:0FnxK9FEAQyPJ284QcieNb","https://open.spotify.com/track/0FnxK9FEAQyPJ284QcieNb","Care Package","B","minor","B minor"
"Drake","3TVXtAsR1Inumwj472S9r4","7dqpveMVcWgbzqYrOdkFTD","album","2019-08-02",2019,"day",0.477,0.501,11,-9.178,0,0.0398,0.706,5.61e-06,0.0953,0.689,81.376,"3sMC6vfTTSa0mMAPTwzDVD","https://api.spotify.com/v1/audio-analysis/3sMC6vfTTSa0mMAPTwzDVD",4,1,253561,FALSE,"https://api.spotify.com/v1/tracks/3sMC6vfTTSa0mMAPTwzDVD",FALSE,"I Get Lonely",NA,9,"track","spotify:track:3sMC6vfTTSa0mMAPTwzDVD","https://open.spotify.com/track/3sMC6vfTTSa0mMAPTwzDVD","Care Package","B","minor","B minor"
"Drake","3TVXtAsR1Inumwj472S9r4","7dqpveMVcWgbzqYrOdkFTD","album","2019-08-02",2019,"day",0.549,0.495,6,-5.661,0,0.133,0.603,7.26e-06,0.0979,0.385,81.012,"4alHkxxwAhvoGg3dJCATKV","https://api.spotify.com/v1/audio-analysis/4alHkxxwAhvoGg3dJCATKV",4,1,294650,TRUE,"https://api.spotify.com/v1/tracks/4alHkxxwAhvoGg3dJCATKV",FALSE,"My Side",NA,10,"track","spotify:track:4alHkxxwAhvoGg3dJCATKV","https://open.spotify.com/track/4alHkxxwAhvoGg3dJCATKV","Care Package","F#","minor","F# minor"
"Drake","3TVXtAsR1Inumwj472S9r4","7dqpveMVcWgbzqYrOdkFTD","album","2019-08-02",2019,"day",0.498,0.844,2,-2.834,1,0.268,0.0111,0,0.102,0.282,88.435,"2xUHiyGeGrWmmfv7NbDTWC","https://api.spotify.com/v1/audio-analysis/2xUHiyGeGrWmmfv7NbDTWC",4,1,254022,TRUE,"https://api.spotify.com/v1/tracks/2xUHiyGeGrWmmfv7NbDTWC",FALSE,"Jodeci Freestyle (feat. J. Cole)",NA,11,"track","spotify:track:2xUHiyGeGrWmmfv7NbDTWC","https://open.spotify.com/track/2xUHiyGeGrWmmfv7NbDTWC","Care Package","D","major","D major"
"Drake","3TVXtAsR1Inumwj472S9r4","7dqpveMVcWgbzqYrOdkFTD","album","2019-08-02",2019,"day",0.338,0.729,6,-6.419,0,0.102,0.758,3.24e-05,0.18,0.543,184.174,"6MR5IBSNfDmiwnrlQpVw4w","https://api.spotify.com/v1/audio-analysis/6MR5IBSNfDmiwnrlQpVw4w",4,1,283816,TRUE,"https://api.spotify.com/v1/tracks/6MR5IBSNfDmiwnrlQpVw4w",FALSE,"Club Paradise",NA,12,"track","spotify:track:6MR5IBSNfDmiwnrlQpVw4w","https://open.spotify.com/track/6MR5IBSNfDmiwnrlQpVw4w","Care Package","F#","minor","F# minor"
"Drake","3TVXtAsR1Inumwj472S9r4","7dqpveMVcWgbzqYrOdkFTD","album","2019-08-02",2019,"day",0.508,0.748,1,-4.997,1,0.33,0.281,0,0.168,0.225,100.414,"18t8ypY0HYaQuGBxg2KdT2","https://api.spotify.com/v1/audio-analysis/18t8ypY0HYaQuGBxg2KdT2",3,1,252884,TRUE,"https://api.spotify.com/v1/tracks/18t8ypY0HYaQuGBxg2KdT2",FALSE,"Free Spirit (feat. Rick Ross)",NA,13,"track","spotify:track:18t8ypY0HYaQuGBxg2KdT2","https://open.spotify.com/track/18t8ypY0HYaQuGBxg2KdT2","Care Package","C#","major","C# major"
"Drake","3TVXtAsR1Inumwj472S9r4","7dqpveMVcWgbzqYrOdkFTD","album","2019-08-02",2019,"day",0.641,0.454,5,-8.344,0,0.133,0.179,0.000116,0.065,0.302,78.036,"27Tqjd2nMW2mIp6Yk1ovwY","https://api.spotify.com/v1/audio-analysis/27Tqjd2nMW2mIp6Yk1ovwY",4,1,343455,TRUE,"https://api.spotify.com/v1/tracks/27Tqjd2nMW2mIp6Yk1ovwY",FALSE,"Heat Of The Moment",NA,14,"track","spotify:track:27Tqjd2nMW2mIp6Yk1ovwY","https://open.spotify.com/track/27Tqjd2nMW2mIp6Yk1ovwY","Care Package","F","minor","F minor"
"Drake","3TVXtAsR1Inumwj472S9r4","7dqpveMVcWgbzqYrOdkFTD","album","2019-08-02",2019,"day",0.619,0.489,11,-11.25,0,0.46,0.782,0,0.106,0.328,126.046,"56NDFbD0tCUawnqeU2wcvv","https://api.spotify.com/v1/audio-analysis/56NDFbD0tCUawnqeU2wcvv",4,1,225011,TRUE,"https://api.spotify.com/v1/tracks/56NDFbD0tCUawnqeU2wcvv",FALSE,"Girls Love Beyoncé (feat. James Fauntleroy)",NA,15,"track","spotify:track:56NDFbD0tCUawnqeU2wcvv","https://open.spotify.com/track/56NDFbD0tCUawnqeU2wcvv","Care Package","B","minor","B minor"
"Drake","3TVXtAsR1Inumwj472S9r4","7dqpveMVcWgbzqYrOdkFTD","album","2019-08-02",2019,"day",0.505,0.494,10,-8.635,0,0.315,0.414,7.98e-05,0.105,0.141,171.978,"73IE87H0g2MBmdn41lkVto","https://api.spotify.com/v1/audio-analysis/73IE87H0g2MBmdn41lkVto",4,1,251239,TRUE,"https://api.spotify.com/v1/tracks/73IE87H0g2MBmdn41lkVto",FALSE,"Paris Morton Music",NA,16,"track","spotify:track:73IE87H0g2MBmdn41lkVto","https://open.spotify.com/track/73IE87H0g2MBmdn41lkVto","Care Package","A#","minor","A# minor"
"Drake","3TVXtAsR1Inumwj472S9r4","7dqpveMVcWgbzqYrOdkFTD","album","2019-08-02",2019,"day",0.643,0.178,4,-8.56,0,0.0588,0.484,0.0108,0.122,0.0674,85.042,"3e0ZGE7Gp034iLknjQk4QW","https://api.spotify.com/v1/audio-analysis/3e0ZGE7Gp034iLknjQk4QW",4,1,189289,TRUE,"https://api.spotify.com/v1/tracks/3e0ZGE7Gp034iLknjQk4QW",FALSE,"Can I",NA,17,"track","spotify:track:3e0ZGE7Gp034iLknjQk4QW","https://open.spotify.com/track/3e0ZGE7Gp034iLknjQk4QW","Care Package","E","minor","E minor"
"Drake","3TVXtAsR1Inumwj472S9r4","6CY70qRxPutN3VKfYhNREa","album","2019-08-02",2019,"day",0.445,0.57,6,-6.842,1,0.446,0.732,3.05e-06,0.114,0.336,83.717,"5SBAYPEfyW2hTPnoioWGYY","https://api.spotify.com/v1/audio-analysis/5SBAYPEfyW2hTPnoioWGYY",4,1,253803,FALSE,"https://api.spotify.com/v1/tracks/5SBAYPEfyW2hTPnoioWGYY",FALSE,"Dreams Money Can Buy",NA,1,"track","spotify:track:5SBAYPEfyW2hTPnoioWGYY","https://open.spotify.com/track/5SBAYPEfyW2hTPnoioWGYY","Care Package","F#","major","F# major"
"Drake","3TVXtAsR1Inumwj472S9r4","6CY70qRxPutN3VKfYhNREa","album","2019-08-02",2019,"day",0.629,0.747,4,-7.215,0,0.115,0.361,0.000332,0.144,0.534,157.531,"4RzuPybR74kxuBY9qMvEJL","https://api.spotify.com/v1/audio-analysis/4RzuPybR74kxuBY9qMvEJL",4,1,240956,FALSE,"https://api.spotify.com/v1/tracks/4RzuPybR74kxuBY9qMvEJL",FALSE,"The Motion",NA,2,"track","spotify:track:4RzuPybR74kxuBY9qMvEJL","https://open.spotify.com/track/4RzuPybR74kxuBY9qMvEJL","Care Package","E","minor","E minor"
"Drake","3TVXtAsR1Inumwj472S9r4","6CY70qRxPutN3VKfYhNREa","album","2019-08-02",2019,"day",0.514,0.391,8,-8.449,0,0.407,0.21,0,0.112,0.471,79.312,"5VPPgWCYdkkZ865ybcE0jm","https://api.spotify.com/v1/audio-analysis/5VPPgWCYdkkZ865ybcE0jm",5,1,235566,FALSE,"https://api.spotify.com/v1/tracks/5VPPgWCYdkkZ865ybcE0jm",FALSE,"How Bout Now",NA,3,"track","spotify:track:5VPPgWCYdkkZ865ybcE0jm","https://open.spotify.com/track/5VPPgWCYdkkZ865ybcE0jm","Care Package","G#","minor","G# minor"
"Drake","3TVXtAsR1Inumwj472S9r4","6CY70qRxPutN3VKfYhNREa","album","2019-08-02",2019,"day",0.484,0.517,11,-5.473,0,0.198,0.785,0,0.111,0.536,106.855,"5NI8V1SMozjXZIdsuenlZL","https://api.spotify.com/v1/audio-analysis/5NI8V1SMozjXZIdsuenlZL",4,1,281518,FALSE,"https://api.spotify.com/v1/tracks/5NI8V1SMozjXZIdsuenlZL",FALSE,"Trust Issues",NA,4,"track","spotify:track:5NI8V1SMozjXZIdsuenlZL","https://open.spotify.com/track/5NI8V1SMozjXZIdsuenlZL","Care Package","B","minor","B minor"
"Drake","3TVXtAsR1Inumwj472S9r4","6CY70qRxPutN3VKfYhNREa","album","2019-08-02",2019,"day",0.74,0.354,1,-11.251,1,0.116,0.366,0.000638,0.0942,0.0357,94.911,"0oeeMCj9IJkgvl3tGpzu8Q","https://api.spotify.com/v1/audio-analysis/0oeeMCj9IJkgvl3tGpzu8Q",4,1,353697,FALSE,"https://api.spotify.com/v1/tracks/0oeeMCj9IJkgvl3tGpzu8Q",FALSE,"Days in The East",NA,5,"track","spotify:track:0oeeMCj9IJkgvl3tGpzu8Q","https://open.spotify.com/track/0oeeMCj9IJkgvl3tGpzu8Q","Care Package","C#","major","C# major"
"Drake","3TVXtAsR1Inumwj472S9r4","6CY70qRxPutN3VKfYhNREa","album","2019-08-02",2019,"day",0.669,0.809,8,-3.823,1,0.347,0.0318,0,0.133,0.58,166.109,"203mVoocZZHOi17MkkYLVT","https://api.spotify.com/v1/audio-analysis/203mVoocZZHOi17MkkYLVT",4,1,266325,FALSE,"https://api.spotify.com/v1/tracks/203mVoocZZHOi17MkkYLVT",FALSE,"Draft Day",NA,6,"track","spotify:track:203mVoocZZHOi17MkkYLVT","https://open.spotify.com/track/203mVoocZZHOi17MkkYLVT","Care Package","G#","major","G# major"
"Drake","3TVXtAsR1Inumwj472S9r4","6CY70qRxPutN3VKfYhNREa","album","2019-08-02",2019,"day",0.763,0.657,0,-4.85,1,0.414,0.122,0,0.0947,0.53,192.041,"7qkILZ1KDBqIeXM1nqPRQQ","https://api.spotify.com/v1/audio-analysis/7qkILZ1KDBqIeXM1nqPRQQ",4,1,240217,FALSE,"https://api.spotify.com/v1/tracks/7qkILZ1KDBqIeXM1nqPRQQ",FALSE,"4pm in Calabasas",NA,7,"track","spotify:track:7qkILZ1KDBqIeXM1nqPRQQ","https://open.spotify.com/track/7qkILZ1KDBqIeXM1nqPRQQ","Care Package","C","major","C major"
"Drake","3TVXtAsR1Inumwj472S9r4","6CY70qRxPutN3VKfYhNREa","album","2019-08-02",2019,"day",0.502,0.863,11,-4.462,0,0.256,0.0514,0,0.0717,0.335,86.05,"185OqqaJTCWTgQoEpG1KvE","https://api.spotify.com/v1/audio-analysis/185OqqaJTCWTgQoEpG1KvE",4,1,205264,FALSE,"https://api.spotify.com/v1/tracks/185OqqaJTCWTgQoEpG1KvE",FALSE,"5 Am in Toronto",NA,8,"track","spotify:track:185OqqaJTCWTgQoEpG1KvE","https://open.spotify.com/track/185OqqaJTCWTgQoEpG1KvE","Care Package","B","minor","B minor"
"Drake","3TVXtAsR1Inumwj472S9r4","6CY70qRxPutN3VKfYhNREa","album","2019-08-02",2019,"day",0.477,0.501,11,-9.178,0,0.0398,0.706,5.61e-06,0.0953,0.689,81.376,"2ducmmobqydJmv8or1OKTo","https://api.spotify.com/v1/audio-analysis/2ducmmobqydJmv8or1OKTo",4,1,253561,FALSE,"https://api.spotify.com/v1/tracks/2ducmmobqydJmv8or1OKTo",FALSE,"I Get Lonely",NA,9,"track","spotify:track:2ducmmobqydJmv8or1OKTo","https://open.spotify.com/track/2ducmmobqydJmv8or1OKTo","Care Package","B","minor","B minor"
"Drake","3TVXtAsR1Inumwj472S9r4","6CY70qRxPutN3VKfYhNREa","album","2019-08-02",2019,"day",0.359,0.486,6,-5.684,0,0.154,0.598,1.04e-05,0.0985,0.413,81.755,"3yXVsXGHdrZmUApmFU2oU6","https://api.spotify.com/v1/audio-analysis/3yXVsXGHdrZmUApmFU2oU6",4,1,294650,FALSE,"https://api.spotify.com/v1/tracks/3yXVsXGHdrZmUApmFU2oU6",FALSE,"My Side",NA,10,"track","spotify:track:3yXVsXGHdrZmUApmFU2oU6","https://open.spotify.com/track/3yXVsXGHdrZmUApmFU2oU6","Care Package","F#","minor","F# minor"
"Drake","3TVXtAsR1Inumwj472S9r4","6CY70qRxPutN3VKfYhNREa","album","2019-08-02",2019,"day",0.393,0.83,2,-2.956,1,0.323,0.00999,0,0.0897,0.28,89.209,"32vhiLbWXL4rKHYoUWjtRu","https://api.spotify.com/v1/audio-analysis/32vhiLbWXL4rKHYoUWjtRu",4,1,254022,FALSE,"https://api.spotify.com/v1/tracks/32vhiLbWXL4rKHYoUWjtRu",FALSE,"Jodeci Freestyle (feat. J. Cole)",NA,11,"track","spotify:track:32vhiLbWXL4rKHYoUWjtRu","https://open.spotify.com/track/32vhiLbWXL4rKHYoUWjtRu","Care Package","D","major","D major"
"Drake","3TVXtAsR1Inumwj472S9r4","6CY70qRxPutN3VKfYhNREa","album","2019-08-02",2019,"day",0.417,0.711,6,-6.482,0,0.0637,0.766,0.000123,0.18,0.533,91.608,"0aywDdTQxCpstrdB1C0HTD","https://api.spotify.com/v1/audio-analysis/0aywDdTQxCpstrdB1C0HTD",4,1,283816,FALSE,"https://api.spotify.com/v1/tracks/0aywDdTQxCpstrdB1C0HTD",FALSE,"Club Paradise",NA,12,"track","spotify:track:0aywDdTQxCpstrdB1C0HTD","https://open.spotify.com/track/0aywDdTQxCpstrdB1C0HTD","Care Package","F#","minor","F# minor"
"Drake","3TVXtAsR1Inumwj472S9r4","6CY70qRxPutN3VKfYhNREa","album","2019-08-02",2019,"day",0.583,0.734,1,-5.09,1,0.27,0.262,0,0.19,0.271,99.044,"07SaSGhqW3JpaiV0VM7fU8","https://api.spotify.com/v1/audio-analysis/07SaSGhqW3JpaiV0VM7fU8",5,1,252884,FALSE,"https://api.spotify.com/v1/tracks/07SaSGhqW3JpaiV0VM7fU8",FALSE,"Free Spirit (feat. Rick Ross)",NA,13,"track","spotify:track:07SaSGhqW3JpaiV0VM7fU8","https://open.spotify.com/track/07SaSGhqW3JpaiV0VM7fU8","Care Package","C#","major","C# major"
"Drake","3TVXtAsR1Inumwj472S9r4","6CY70qRxPutN3VKfYhNREa","album","2019-08-02",2019,"day",0.68,0.453,5,-8.424,0,0.105,0.173,0.000107,0.065,0.307,78.066,"1AXC6s3ZY0RPNYK41SRbxr","https://api.spotify.com/v1/audio-analysis/1AXC6s3ZY0RPNYK41SRbxr",4,1,343455,FALSE,"https://api.spotify.com/v1/tracks/1AXC6s3ZY0RPNYK41SRbxr",FALSE,"Heat Of The Moment",NA,14,"track","spotify:track:1AXC6s3ZY0RPNYK41SRbxr","https://open.spotify.com/track/1AXC6s3ZY0RPNYK41SRbxr","Care Package","F","minor","F minor"
"Drake","3TVXtAsR1Inumwj472S9r4","6CY70qRxPutN3VKfYhNREa","album","2019-08-02",2019,"day",0.577,0.476,11,-11.265,0,0.478,0.777,0,0.106,0.32,126.344,"5JO1YTHgSBu4vIQ5Gag3Lq","https://api.spotify.com/v1/audio-analysis/5JO1YTHgSBu4vIQ5Gag3Lq",4,1,225011,FALSE,"https://api.spotify.com/v1/tracks/5JO1YTHgSBu4vIQ5Gag3Lq",FALSE,"Girls Love Beyoncé (feat. James Fauntleroy)",NA,15,"track","spotify:track:5JO1YTHgSBu4vIQ5Gag3Lq","https://open.spotify.com/track/5JO1YTHgSBu4vIQ5Gag3Lq","Care Package","B","minor","B minor"
"Drake","3TVXtAsR1Inumwj472S9r4","6CY70qRxPutN3VKfYhNREa","album","2019-08-02",2019,"day",0.515,0.482,10,-8.701,0,0.306,0.425,0.000114,0.105,0.143,172.161,"6PfDvmKdRXaYVN5q1JH0d1","https://api.spotify.com/v1/audio-analysis/6PfDvmKdRXaYVN5q1JH0d1",4,1,251239,FALSE,"https://api.spotify.com/v1/tracks/6PfDvmKdRXaYVN5q1JH0d1",FALSE,"Paris Morton Music",NA,16,"track","spotify:track:6PfDvmKdRXaYVN5q1JH0d1","https://open.spotify.com/track/6PfDvmKdRXaYVN5q1JH0d1","Care Package","A#","minor","A# minor"
"Drake","3TVXtAsR1Inumwj472S9r4","6CY70qRxPutN3VKfYhNREa","album","2019-08-02",2019,"day",0.634,0.171,4,-8.623,0,0.0601,0.475,0.0259,0.119,0.0769,85.013,"70dMJmJAcfvWcoJvXBmkem","https://api.spotify.com/v1/audio-analysis/70dMJmJAcfvWcoJvXBmkem",4,1,189289,FALSE,"https://api.spotify.com/v1/tracks/70dMJmJAcfvWcoJvXBmkem",FALSE,"Can I",NA,17,"track","spotify:track:70dMJmJAcfvWcoJvXBmkem","https://open.spotify.com/track/70dMJmJAcfvWcoJvXBmkem","Care Package","E","minor","E minor"
"Drake","3TVXtAsR1Inumwj472S9r4","6OQ9gBfg5EXeNAEwGSs6jK","album","2020-05-01",2020,"day",0.473,0.824,7,-3.68,0,0.163,0.482,0,0.605,0.374,77.888,"3IvMYBE7A3c7to1aEcfFJk","https://api.spotify.com/v1/audio-analysis/3IvMYBE7A3c7to1aEcfFJk",4,1,222928,TRUE,"https://api.spotify.com/v1/tracks/3IvMYBE7A3c7to1aEcfFJk",FALSE,"Deep Pockets",NA,1,"track","spotify:track:3IvMYBE7A3c7to1aEcfFJk","https://open.spotify.com/track/3IvMYBE7A3c7to1aEcfFJk","Dark Lane Demo Tapes","G","minor","G minor"
"Drake","3TVXtAsR1Inumwj472S9r4","6OQ9gBfg5EXeNAEwGSs6jK","album","2020-05-01",2020,"day",0.41,0.82,1,-6.808,1,0.533,0.252,0,0.538,0.526,170.718,"5TCBWmEBrin7etRa4Lswr1","https://api.spotify.com/v1/audio-analysis/5TCBWmEBrin7etRa4Lswr1",4,1,223124,TRUE,"https://api.spotify.com/v1/tracks/5TCBWmEBrin7etRa4Lswr1",FALSE,"When To Say When",NA,2,"track","spotify:track:5TCBWmEBrin7etRa4Lswr1","https://open.spotify.com/track/5TCBWmEBrin7etRa4Lswr1","Dark Lane Demo Tapes","C#","major","C# major"
"Drake","3TVXtAsR1Inumwj472S9r4","6OQ9gBfg5EXeNAEwGSs6jK","album","2020-05-01",2020,"day",0.735,0.449,10,-7.507,1,0.347,0.629,0,0.113,0.0397,122.947,"4wVOKKEHUJxHCFFNUWDn0B","https://api.spotify.com/v1/audio-analysis/4wVOKKEHUJxHCFFNUWDn0B",4,1,220487,TRUE,"https://api.spotify.com/v1/tracks/4wVOKKEHUJxHCFFNUWDn0B",FALSE,"Chicago Freestyle (feat. Giveon)",NA,3,"track","spotify:track:4wVOKKEHUJxHCFFNUWDn0B","https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B","Dark Lane Demo Tapes","A#","major","A# major"
"Drake","3TVXtAsR1Inumwj472S9r4","6OQ9gBfg5EXeNAEwGSs6jK","album","2020-05-01",2020,"day",0.458,0.452,9,-9.299,0,0.047,0.342,1.94e-05,0.0703,0.316,86.318,"3Q4gttWQ6hxqWOa3tHoTNi","https://api.spotify.com/v1/audio-analysis/3Q4gttWQ6hxqWOa3tHoTNi",4,1,269680,TRUE,"https://api.spotify.com/v1/tracks/3Q4gttWQ6hxqWOa3tHoTNi",FALSE,"Not You Too (feat. Chris Brown)",NA,4,"track","spotify:track:3Q4gttWQ6hxqWOa3tHoTNi","https://open.spotify.com/track/3Q4gttWQ6hxqWOa3tHoTNi","Dark Lane Demo Tapes","A","minor","A minor"
